id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,token drift,53,40,21,26,67,hold,baseline,monotonic-signal,raise-signal
m002,g002,grammar width,44,53,15,32,98,hold,edge,drag-penalty,drop-slack
m003,g003,label quality,47,43,21,20,52,hold,recovery,confidence-floor,raise-drag
m004,g004,error locality,52,35,15,25,89,hold,negative,lane-boundary,lower-confidence
m005,g005,token drift,111,69,17,51,257,ship,baseline,monotonic-signal,raise-signal
m006,g006,grammar width,87,42,40,62,78,hold,edge,drag-penalty,drop-slack
m007,g007,label quality,83,13,39,72,56,hold,recovery,confidence-floor,raise-drag
m008,g008,error locality,84,65,30,26,109,watch,negative,lane-boundary,lower-confidence
m009,g009,token drift,97,24,9,27,200,ship,baseline,monotonic-signal,raise-signal
m010,g010,grammar width,50,30,21,68,93,hold,edge,drag-penalty,drop-slack
m011,g011,label quality,78,17,36,50,43,hold,recovery,confidence-floor,raise-drag
m012,g012,error locality,52,42,13,33,114,watch,negative,lane-boundary,lower-confidence
m013,g013,token drift,51,22,42,48,-38,hold,baseline,monotonic-signal,raise-signal
m014,g014,grammar width,85,39,44,54,43,hold,edge,drag-penalty,drop-slack
m015,g015,label quality,110,31,32,104,195,ship,recovery,confidence-floor,raise-drag
m016,g016,error locality,82,59,38,78,111,watch,negative,lane-boundary,lower-confidence
m017,g017,token drift,124,41,4,46,315,ship,baseline,monotonic-signal,raise-signal
m018,g018,grammar width,91,58,31,28,113,watch,edge,drag-penalty,drop-slack
m019,g019,label quality,39,16,32,23,-43,hold,recovery,confidence-floor,raise-drag
m020,g020,error locality,104,27,44,12,27,hold,negative,lane-boundary,lower-confidence
m021,g021,token drift,61,70,34,31,53,hold,baseline,monotonic-signal,raise-signal
m022,g022,grammar width,74,13,10,105,216,ship,edge,drag-penalty,drop-slack
m023,g023,label quality,88,73,27,37,151,watch,recovery,confidence-floor,raise-drag
m024,g024,error locality,55,65,6,37,182,watch,negative,lane-boundary,lower-confidence
m025,g025,token drift,51,46,42,61,-1,hold,baseline,monotonic-signal,raise-signal
m026,g026,grammar width,83,11,41,71,43,hold,edge,drag-penalty,drop-slack
m027,g027,label quality,63,47,49,38,-34,hold,recovery,confidence-floor,raise-drag
m028,g028,error locality,56,62,44,13,-33,hold,negative,lane-boundary,lower-confidence
m029,g029,token drift,65,72,25,67,144,watch,baseline,monotonic-signal,raise-signal
m030,g030,grammar width,104,34,17,49,206,ship,edge,drag-penalty,drop-slack
m031,g031,label quality,87,69,22,45,178,watch,recovery,confidence-floor,raise-drag
m032,g032,error locality,85,48,36,34,72,hold,negative,lane-boundary,lower-confidence
m033,g033,token drift,94,40,6,53,251,ship,baseline,monotonic-signal,raise-signal
m034,g034,grammar width,88,63,14,103,272,ship,edge,drag-penalty,drop-slack
